"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2016140045433",2016,"140045433",438129,384844,-1.428554,53.359093,"South Yorkshire","Slight",2,3,2016-02-06,"Saturday",07:55:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008003",2016-02-06 07:55:00
"2016140045456",2016,"140045456",436022,389753,-1.459653,53.403364,"South Yorkshire","Slight",2,1,2016-01-13,"Wednesday",07:28:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007869",2016-01-13 07:28:00
"2016140045458",2016,"140045458",438344,389373,-1.424775,53.399785,"South Yorkshire","Slight",1,1,2016-02-06,"Saturday",09:00:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007904",2016-02-06 09:00:00
"2016140045468",2016,"140045468",437566,389398,-1.436473,53.400066,"South Yorkshire","Slight",2,1,2016-02-06,"Saturday",00:36:00,"Sheffield","E08000019","E08000019","B",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007877",2016-02-06 00:36:00
"2016140045507",2016,"140045507",433791,389678,-1.493217,53.402837,"South Yorkshire","Slight",3,1,2016-01-29,"Friday",13:20:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Dry","None","None","Urban","No","Non-trunk","E01008093",2016-01-29 13:20:00
"2016140045522",2016,"140045522",433119,380255,-1.504308,53.318181,"South Yorkshire","Slight",2,1,2016-02-03,"Wednesday",10:34:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Wet or damp","None","None","Urban","No","Non-trunk","E01007917",2016-02-03 10:34:00
"2016140045602",2016,"140045602",434491,386175,-1.48307,53.371306,"South Yorkshire","Slight",2,3,2016-02-08,"Monday",17:06:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033272",2016-02-08 17:06:00
"2016140045638",2016,"140045638",435616,393367,-1.465352,53.435875,"South Yorkshire","Slight",2,1,2016-02-01,"Monday",00:07:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008053",2016-02-01 00:07:00
"2016140046039",2016,"140046039",438265,384935,-1.426499,53.359901,"South Yorkshire","Slight",2,2,2016-02-10,"Wednesday",07:30:00,"Sheffield","E08000019","E08000019","A",NA,"One way street",30,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008098",2016-02-10 07:30:00
"2016140046065",2016,"140046065",442771,381262,-1.359292,53.326543,"South Yorkshire","Slight",1,1,2016-02-10,"Wednesday",15:45:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008024",2016-02-10 15:45:00
"2016140046158",2016,"140046158",435726,384539,-1.464693,53.356519,"South Yorkshire","Slight",2,2,2016-02-08,"Monday",15:14:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007975",2016-02-08 15:14:00
"2016140046220",2016,"140046220",433922,386889,-1.491545,53.37776,"South Yorkshire","Slight",1,1,2016-01-22,"Friday",11:20:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","No","Non-trunk","E01008104",2016-01-22 11:20:00
"2016140046347",2016,"140046347",436607,384591,-1.451451,53.356926,"South Yorkshire","Slight",1,1,2016-02-10,"Wednesday",16:55:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Unknown","Dry","None","None","Urban","No","Non-trunk","E01007977",2016-02-10 16:55:00
"2016140046377",2016,"140046377",433816,392381,-1.492551,53.427131,"South Yorkshire","Slight",2,2,2016-01-30,"Saturday",18:30:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01008088",2016-01-30 18:30:00
"2016140046389",2016,"140046389",439595,390634,-1.405803,53.411028,"South Yorkshire","Slight",2,1,2016-02-10,"Wednesday",18:00:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Roundabout","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007913",2016-02-10 18:00:00
"2016140046423",2016,"140046423",437045,384174,-1.444919,53.353148,"South Yorkshire","Serious",1,1,2016-01-25,"Monday",16:05:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007979",2016-01-25 16:05:00
"2016140046519",2016,"140046519",437831,388632,-1.432579,53.393162,"South Yorkshire","Slight",2,1,2016-02-13,"Saturday",03:25:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033269",2016-02-13 03:25:00
"2016140046530",2016,"140046530",434001,386979,-1.490348,53.378564,"South Yorkshire","Slight",2,1,2016-02-01,"Monday",17:30:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine + high winds","Dry","None","None","Urban","No","Non-trunk","E01007860",2016-02-01 17:30:00
"2016140046693",2016,"140046693",423151,387920,-1.653379,53.387607,"South Yorkshire","Slight",4,3,2016-02-02,"Tuesday",16:20:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Wet or damp","None","None","Rural","Yes","Non-trunk","E01008128",2016-02-02 16:20:00
"2016140046946",2016,"140046946",428821,387025,-1.56821,53.379285,"South Yorkshire","Serious",3,1,2016-02-13,"Saturday",16:20:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008158",2016-02-13 16:20:00
"2016140046949",2016,"140046949",439191,386983,-1.412333,53.378241,"South Yorkshire","Serious",2,1,2016-02-13,"Saturday",17:22:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008014",2016-02-13 17:22:00
"2016140046957",2016,"140046957",437272,392835,-1.440489,53.43098,"South Yorkshire","Slight",2,1,2016-02-11,"Thursday",15:25:00,"Sheffield","E08000019","E08000019","B",NA,"Roundabout",30,"Mini-roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007856",2016-02-11 15:25:00
"2016140047028",2016,"140047028",435465,386443,-1.468401,53.37365,"South Yorkshire","Slight",2,1,2016-01-01,"Friday",04:20:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01033273",2016-01-01 04:20:00
"2016140047048",2016,"140047048",438906,385629,-1.416783,53.366092,"South Yorkshire","Slight",2,2,2016-01-12,"Tuesday",15:39:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008011",2016-01-12 15:39:00
"2016140047068",2016,"140047068",440854,390286,-1.386909,53.407804,"South Yorkshire","Serious",2,2,2016-01-19,"Tuesday",06:35:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Rural","Yes","Non-trunk","E01007903",2016-01-19 06:35:00
"2016140047147",2016,"140047147",436931,385334,-1.446496,53.363582,"South Yorkshire","Slight",2,1,2016-02-12,"Friday",18:33:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008097",2016-02-12 18:33:00
"2016140047223",2016,"140047223",434517,392707,-1.481966,53.430016,"South Yorkshire","Slight",3,3,2016-02-14,"Sunday",19:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008117",2016-02-14 19:20:00
"2016140047244",2016,"140047244",433123,386758,-1.503569,53.376633,"South Yorkshire","Slight",1,1,2016-02-14,"Sunday",14:10:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007867",2016-02-14 14:10:00
"2016140047256",2016,"140047256",436520,390366,-1.452092,53.40884,"South Yorkshire","Slight",2,1,2016-01-26,"Tuesday",16:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Other","Dry","None","None","Urban","Yes","Non-trunk","E01007942",2016-01-26 16:30:00
"2016140047376",2016,"140047376",437214,382499,-1.442576,53.33808,"South Yorkshire","Serious",1,1,2016-02-13,"Saturday",21:10:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008077",2016-02-13 21:10:00
"2016140047784",2016,"140047784",435164,386936,-1.472871,53.378102,"South Yorkshire","Slight",1,1,2016-02-17,"Wednesday",11:02:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Roundabout",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01008114",2016-02-17 11:02:00
"2016140047850",2016,"140047850",443171,383433,-1.352991,53.346024,"South Yorkshire","Slight",1,2,2016-02-06,"Saturday",10:00:00,"Sheffield","E08000019","E08000019","B",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","Oil or diesel","None","Rural","Yes","Non-trunk","E01008034",2016-02-06 10:00:00
"2016140047857",2016,"140047857",436791,391422,-1.447893,53.418313,"South Yorkshire","Slight",2,1,2016-02-02,"Tuesday",11:55:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","One way street",30,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","Zebra","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008062",2016-02-02 11:55:00
"2016140047884",2016,"140047884",439448,387724,-1.408377,53.384883,"South Yorkshire","Slight",2,1,2016-02-17,"Wednesday",12:55:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01007907",2016-02-17 12:55:00
"2016140047895",2016,"140047895",440321,390557,-1.394892,53.410281,"South Yorkshire","Slight",2,1,2016-02-17,"Wednesday",18:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01007903",2016-02-17 18:30:00
"2016140047899",2016,"140047899",439301,384443,-1.410994,53.355403,"South Yorkshire","Slight",2,1,2016-02-17,"Wednesday",17:36:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008001",2016-02-17 17:36:00
"2016140047901",2016,"140047901",433967,396176,-1.489871,53.461232,"South Yorkshire","Slight",2,2,2016-02-18,"Thursday",16:33:00,"Sheffield","E08000019","E08000019","B",NA,"Single carriageway",30,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Vehicle load on road","Urban","Yes","Non-trunk","E01007893",2016-02-18 16:33:00
"2016140047905",2016,"140047905",432246,388521,-1.516572,53.392534,"South Yorkshire","Slight",1,1,2016-02-16,"Tuesday",18:06:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Central refuge","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008152",2016-02-16 18:06:00
"2016140047977",2016,"140047977",434024,390931,-1.489577,53.414085,"South Yorkshire","Slight",2,1,2016-02-18,"Thursday",12:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Any animal in carriageway (except ridden horse)","Urban","Yes","Non-trunk","E01008092",2016-02-18 12:30:00
"2016140048290",2016,"140048290",436379,387761,-1.454512,53.385435,"South Yorkshire","Slight",2,1,2016-02-18,"Thursday",18:55:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007885",2016-02-18 18:55:00
"2016140048382",2016,"140048382",436725,384711,-1.449664,53.357997,"South Yorkshire","Slight",1,4,2016-02-18,"Thursday",08:35:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Frost or ice","None","None","Urban","Yes","Non-trunk","E01008100",2016-02-18 08:35:00
"2016140048448",2016,"140048448",434735,386518,-1.479365,53.374373,"South Yorkshire","Slight",2,1,2016-02-19,"Friday",22:37:00,"Sheffield","E08000019","E08000019","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine + high winds","Wet or damp","None","None","Urban","No","Non-trunk","E01008114",2016-02-19 22:37:00
"2016140048491",2016,"140048491",435848,393118,-1.461888,53.433622,"South Yorkshire","Slight",2,1,2016-02-19,"Friday",08:20:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008053",2016-02-19 08:20:00
"2016140048514",2016,"140048514",436225,385315,-1.457107,53.36346,"South Yorkshire","Slight",3,1,2016-02-21,"Sunday",10:15:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01008096",2016-02-21 10:15:00
"2016140048517",2016,"140048517",437341,383282,-1.440577,53.345109,"South Yorkshire","Slight",2,1,2016-02-21,"Sunday",13:13:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01008007",2016-02-21 13:13:00
"2016140048524",2016,"140048524",435595,393327,-1.465673,53.435517,"South Yorkshire","Slight",2,1,2016-02-21,"Sunday",18:10:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008053",2016-02-21 18:10:00
"2016140048528",2016,"140048528",431535,385894,-1.527525,53.368964,"South Yorkshire","Slight",2,1,2016-02-20,"Saturday",20:52:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01007865",2016-02-20 20:52:00
"2016140048560",2016,"140048560",433753,391655,-1.493577,53.42061,"South Yorkshire","Slight",2,1,2016-02-18,"Thursday",20:10:00,"Sheffield","E08000019","E08000019","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008090",2016-02-18 20:10:00
"2016140048680",2016,"140048680",436071,393545,-1.458483,53.437445,"South Yorkshire","Slight",2,1,2016-02-23,"Tuesday",08:30:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"T or staggered junction","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008139",2016-02-23 08:30:00
"2016140048742",2016,"140048742",432253,388527,-1.516466,53.392587,"South Yorkshire","Slight",1,1,2016-02-23,"Tuesday",06:05:00,"Sheffield","E08000019","E08000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Central refuge","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Non-trunk","E01008152",2016-02-23 06:05:00
"2016140048749",2016,"140048749",436339,388262,-1.455056,53.389941,"South Yorkshire","Slight",2,1,2016-02-09,"Tuesday",08:59:00,"Sheffield","E08000019","E08000019","A",NA,"One way street",40,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2016-02-09 08:59:00
"2016140048771",2016,"140048771",432831,385388,-1.5081,53.364337,"South Yorkshire","Slight",2,1,2016-02-23,"Tuesday",08:40:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01007936",2016-02-23 08:40:00
"2016140048779",2016,"140048779",435816,385425,-1.463241,53.364476,"South Yorkshire","Slight",1,1,2016-02-24,"Wednesday",07:42:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008099",2016-02-24 07:42:00
"2016140048803",2016,"140048803",434450,392285,-1.483021,53.426227,"South Yorkshire","Serious",1,3,2016-02-15,"Monday",21:07:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01008118",2016-02-15 21:07:00
"2016140048815",2016,"140048815",442012,384818,-1.370216,53.358566,"South Yorkshire","Slight",1,1,2016-02-24,"Wednesday",18:28:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Dry","None","None","Urban","No","Non-trunk","E01007964",2016-02-24 18:28:00
"2016140048818",2016,"140048818",435692,387390,-1.464883,53.382147,"South Yorkshire","Serious",1,1,2016-02-24,"Wednesday",10:50:00,"Sheffield","E08000019","E08000019","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033268",2016-02-24 10:50:00
"2016140048991",2016,"140048991",436966,390578,-1.445358,53.410714,"South Yorkshire","Slight",1,1,2016-02-06,"Saturday",21:30:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Unknown","Dry","None","None","Urban","No","Non-trunk","E01007940",2016-02-06 21:30:00
"2016140049068",2016,"140049068",435861,388530,-1.462213,53.392382,"South Yorkshire","Slight",2,1,2016-02-23,"Tuesday",22:50:00,"Sheffield","E08000019","E08000019","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01033269",2016-02-23 22:50:00
